::1 - - [09/Jun/2026:19:12:07 +0000] "GET /api/sitemap.xml HTTP/1.1" 200 655 "-" "curl/8.7.1"
::ffff:192.168.130.112 - - [09/Jun/2026:19:24:52 +0000] "GET /api/admin/applications HTTP/1.1" 304 - "http://192.168.130.112:5173/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/26.3.1 Safari/605.1.15"
::ffff:192.168.130.112 - - [09/Jun/2026:19:24:52 +0000] "GET /api/admin/applications HTTP/1.1" 304 - "http://192.168.130.112:5173/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/26.3.1 Safari/605.1.15"
::ffff:192.168.130.112 - - [09/Jun/2026:19:25:01 +0000] "OPTIONS /api/auth/login HTTP/1.1" 204 0 "http://192.168.130.112:5173/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/26.3.1 Safari/605.1.15"
::ffff:192.168.130.112 - - [09/Jun/2026:19:25:01 +0000] "POST /api/auth/login HTTP/1.1" 200 390 "http://192.168.130.112:5173/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/26.3.1 Safari/605.1.15"
::ffff:192.168.130.112 - - [09/Jun/2026:19:25:01 +0000] "OPTIONS /api/enroll/my-enrollments HTTP/1.1" 204 0 "http://192.168.130.112:5173/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/26.3.1 Safari/605.1.15"
::ffff:192.168.130.112 - - [09/Jun/2026:19:25:01 +0000] "OPTIONS /api/enroll/my-enrollments HTTP/1.1" 204 0 "http://192.168.130.112:5173/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/26.3.1 Safari/605.1.15"
::ffff:192.168.130.112 - - [09/Jun/2026:19:25:01 +0000] "GET /api/enroll/my-enrollments HTTP/1.1" 304 - "http://192.168.130.112:5173/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/26.3.1 Safari/605.1.15"
::ffff:192.168.130.112 - - [09/Jun/2026:19:25:01 +0000] "GET /api/enroll/my-enrollments HTTP/1.1" 304 - "http://192.168.130.112:5173/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/26.3.1 Safari/605.1.15"
::ffff:192.168.130.112 - - [09/Jun/2026:19:25:05 +0000] "OPTIONS /api/user/application-status HTTP/1.1" 204 0 "http://192.168.130.112:5173/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/26.3.1 Safari/605.1.15"
::ffff:192.168.130.112 - - [09/Jun/2026:19:25:05 +0000] "OPTIONS /api/user/application-status HTTP/1.1" 204 0 "http://192.168.130.112:5173/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/26.3.1 Safari/605.1.15"
::ffff:192.168.130.112 - - [09/Jun/2026:19:25:05 +0000] "GET /api/user/application-status HTTP/1.1" 304 - "http://192.168.130.112:5173/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/26.3.1 Safari/605.1.15"
::ffff:192.168.130.112 - - [09/Jun/2026:19:25:05 +0000] "GET /api/user/application-status HTTP/1.1" 304 - "http://192.168.130.112:5173/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/26.3.1 Safari/605.1.15"
::1 - - [09/Jun/2026:19:30:49 +0000] "GET /api/public/formations/bureautique-avancee HTTP/1.1" 404 33 "-" "curl/8.7.1"
::1 - - [09/Jun/2026:19:31:08 +0000] "GET /api/public/formations/bureautique-avancee HTTP/1.1" 404 33 "-" "curl/8.7.1"
::1 - - [09/Jun/2026:19:31:27 +0000] "GET /api/public/formations/bureautique-avancee HTTP/1.1" 200 517 "-" "curl/8.7.1"
::ffff:192.168.130.112 - - [09/Jun/2026:21:11:38 +0000] "OPTIONS /api/enroll/my-enrollments HTTP/1.1" 204 0 "http://192.168.130.112:5173/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/26.3.1 Safari/605.1.15"
::ffff:192.168.130.112 - - [09/Jun/2026:21:11:38 +0000] "OPTIONS /api/enroll/my-enrollments HTTP/1.1" 204 0 "http://192.168.130.112:5173/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/26.3.1 Safari/605.1.15"
::ffff:192.168.130.112 - - [09/Jun/2026:21:11:38 +0000] "GET /api/enroll/my-enrollments HTTP/1.1" 304 - "http://192.168.130.112:5173/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/26.3.1 Safari/605.1.15"
::ffff:192.168.130.112 - - [09/Jun/2026:21:11:38 +0000] "GET /api/enroll/my-enrollments HTTP/1.1" 304 - "http://192.168.130.112:5173/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/26.3.1 Safari/605.1.15"
::ffff:192.168.130.112 - - [09/Jun/2026:21:11:43 +0000] "GET /api/public/formations HTTP/1.1" 200 519 "http://192.168.130.112:5173/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/26.3.1 Safari/605.1.15"
::ffff:192.168.130.112 - - [09/Jun/2026:21:11:43 +0000] "GET /api/ads?placement=header HTTP/1.1" 304 - "http://192.168.130.112:5173/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/26.3.1 Safari/605.1.15"
::ffff:192.168.130.112 - - [09/Jun/2026:21:11:43 +0000] "GET /api/public/formations HTTP/1.1" 200 519 "http://192.168.130.112:5173/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/26.3.1 Safari/605.1.15"
::ffff:192.168.130.112 - - [09/Jun/2026:21:11:43 +0000] "GET /api/ads HTTP/1.1" 304 - "http://192.168.130.112:5173/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/26.3.1 Safari/605.1.15"
